video_id,comment_id,text,author,published_at,like_count
P2UpenE_oWM,Ugw6IW6gNCWNsjGqbzt4AaABAg,"I think a large part of the problem is with teachers. For most of my secondary education I was stuck with math teachers that were old gits who clearly didn't give a damn about teaching nor about mathematics, and who seemed to hold a great resentment for the classes they taught. As a result I grew to despise the subject. Then in my 3rd year I got a new maths teacher who was very enthusiastic not only about maths but about seeing to it that we students were actually taking the information on board and understand things fully. I slowly began to unlearn my hatred for maths and actually quite enjoyed it. Sadly I had to leave school with almost no attendence in my 4th year due to health complications and ever since I've been wishing that like many of my other subjects I could've kept going. Thankfully Khan Academy has helped me brush up on a lot of the subjects of maths that I was still not very good at and I hope to continue learning. at the age of 13 I never would've thought that I would be willfully studying mathematics in my own time for my own enjoyment... That's the difference a good teacher makes.",@no.7893,2023-10-09 11:57:06+00:00,2
P2UpenE_oWM,UgwgHv5x9sxP_rQtAbB4AaABAg,Just send your kids to Eton or Harrow.  Then they can do a degree in history or Greek and still get a lucrative city job.,@TheLucanicLord,2023-10-09 11:34:12+00:00,0
P2UpenE_oWM,UgymWnEZPQYqZeX3hcB4AaABAg,I totally agree with your report. As an adult I sat the GCSE 5 years ago and received a grade 4. The curriculum is ridiculous putting most marks on algebra. I have never ever used algebra as an adult. Even with a grade 4 it’s not worth the paper it’s written on. To go further you need a 6. Maths is also taught in the completely wrong way. Lots of kids don’t even know how to memorise and recall. It’s vital more is done for the non academic and stop doing everything for the rich and academic kids.,@PurdyBear1,2023-10-09 11:26:36+00:00,2
P2UpenE_oWM,Ugy32KtQKQebhmdnrwd4AaABAg,"i'm from vietnam and moved to the uk for alevels, also spent time in the us - maths in vietnam was the best. mayb you can learn from asian countries",@ChauNguyen-wd6fm,2023-10-09 10:06:41+00:00,0
P2UpenE_oWM,Ugyf2lwF4yluJ9fKpgp4AaABAg,"What I want to know is did God invent mathematics, or did numbers, and all the rest of it exist before God?",@probro9898,2023-10-09 09:47:53+00:00,0
P2UpenE_oWM,UgxEJ5knwwe1IljlGDR4AaABAg,"I recently redid my GCSE maths, and I can say, it is so much easier now than when I first did it back in 1988/1990.
the biggest problem with mathematics in the UK is that they don't teach the underlying stuff. much of it you are taught in the beginning and it's never mentioned again.  
fear usually comes from lack of understanding, but mathematics is rarely taught in a way that gives understanding of what the problem actually is, by that I mean the underlying maths.
I mean if I asked people in the comments here what kind of mathematical operation is division. I very much doubt any would say that it is an addition, and many will also be confused at to why it is an addition, no doubt there will be more that don't know and would argue that it isn't an addition.",@johng.1703,2023-10-09 09:37:26+00:00,4
P2UpenE_oWM,UgwaMLUAhCokzwdh0Ad4AaABAg,You know you have a problem when you have to bring in the big guns from africa to fix your problem. 🤣🤣🤣,@nedal1alex123,2023-10-09 09:04:55+00:00,0
P2UpenE_oWM,UgwN9aEJlIXR9P-8LIZ4AaABAg,"Great video and great to see FT covering this epidemic.
I did my BSc degree in Maths, which helped me get my first job as a City Trader, and now I'm fortunate enough to teach maths to millions of students around the world and help to change lives, which is the most rewarding of all.  None of these could have been possible if I didn't get the right teacher. We need to provide more incentives to attract the best teachers into the field and embrace technology to enhance the student's learning experience.

Core Maths is a great skill but we also need to educate our students that the logical reasoning and problem-solving skills required for 'unnecessary' topics like trigonometry and quadratics can be equally as important in the real world.",@ExamSolutions_Maths,2023-10-09 08:23:41+00:00,25
P2UpenE_oWM,UgxytLeGCIXNqPu87O94AaABAg,0:48 the UK are above the OECD average. In 2018 England was ranked above Sweden and Germany in maths.,@BobSmith-fx9sz,2023-10-09 07:33:24+00:00,1
P2UpenE_oWM,UgwT-Segh1lbY0LvbrF4AaABAg,Maths at secondary school was a joke,@greg_thomson,2023-10-09 07:13:39+00:00,0
P2UpenE_oWM,Ugx61NNeOBRHx41gEud4AaABAg,"I do agree, the fear of maths does stop a lot of kids progressing. My mum had a hard time trying to change children’s mindsets about hating maths. Before that, they would always mess around thanks to how it was taught before. 
A lot of the time, it’s: if you don’t understand, there is no help for you. If you do understand, we won’t help you to progress. Schools really need to change how it’s taught, otherwise the  fear and hatred of maths will never go.",@mizuki2264,2023-10-09 06:26:52+00:00,23
P2UpenE_oWM,UgzoXeRx7KXalaKwdTR4AaABAg,"The sad thing for me is that I haven’t actually needed to use most of the skills I learnt in GCSE maths once I left year 11. 

I got an A in maths 10 years ago, but I’ve almost forgotten everything except the numeracy skills you might actually use in your everyday life like calculating taxes, percentages, fractions, area, etc.

There are no courses out there for adults who want to support kids but have forgotten everything. We’re treated like we’re supposed to remember everything that we did decades ago. The courses are for people who didn’t get a C or 4 in maths.",@andthatsshannii,2023-10-09 06:02:26+00:00,1
P2UpenE_oWM,UgzUexmMoXgOgMz77Ut4AaABAg,"Even as Indian kid - I can confirm I am crying in the math for last 5 to 6 years but still passing just 😂😭💀
I hate it math and teachers who made it difficult",@jackwalls2448,2023-10-09 03:31:32+00:00,1
P2UpenE_oWM,UgzMcWEu6rUUrHH3Rix4AaABAg,"The GCSE is a pointless qualification, as are all non-normalised, subjectively prize awarding exercises. Might as well do away with the alpha/numeric grades and randomly award a ""Lovely"", ""Smashing"", ""Great"", ... or a ""Wibble"", ""Foo"", ""Boo"", ... to the pupils, as just as meaningful, and open to gaming, and grade-inflation. Given a 1988, just above cohort-median, GCSE grade E would easily translate to a 2023 grade 5. If serious about competing in the World, an IQ test at puberty (~13) would as accurately capture an individuals FLUID intelligence ( ability to learn ), would permit pupils to be streamed into ""not to be left with glue, scissors, or glitter"", ""has potential, if encouraged"", ""is capable of great things, with or without us"", ... . The next 5+ years could then be dedicated to maximising potentials, rather than chasing worthless grades.

FYI: Most pupils didn't ""sit O'Level"". In the mid 80s, and excluding Scotland, where virtually nobody sat O'Level: ~20% were entered for O'level, ~40% CSE, ~40% were entered for neither. When the GCSE was introduced in 1988, 30% of pupils were still not entered for the exam, and of those who sat the one of the competing flavours of assessment, the MEDIAN grade was E, equating to ~25% of the cohort obtaining a C or better, in 2023 over 60% nominally achieve the notional equivalent grade 4, though the kids are no smarter, as seen by their scores in external international tests.",@AndrewRoberts11,2023-10-08 23:01:08+00:00,0
P2UpenE_oWM,UgzXr0WdmoZ0NvGvFX94AaABAg,"I'm disheartened that it takes a legacy of disaster for a conservative politician to realize the error of their ways.

But it makes me hopeful that the modern curriculum that seems so ubiquitous is being recognized for the primitive disaster it is.

Modern schools should prioritize all of the following before trigonometry:
1) Relationships and attachment (i.e., how to create healthy relationships and active focus on doing so with parents, teachers and peers... See Gordon Neufeld) 
2) Personal health and well being
3) Career exploration
4) Personal finance
5) Workplace laws & safety 
6) Immediately relevant personal student issues and how to address them (with adult guidance) 
7) How to tackle important life milestones (e.g., passport applications, driver's licenses, social security numbers, getting hired, accessing legal aid, changimg a flat tire, renting an apartment, etc.)
7) Why inept people (mostly men) are in charge of things they don't understand
8) Why you will never own a house or be able to afford rent and why that's not a problem in Switzerland

I think each student should have monthly psychological evaluations and all teaching should revolve around successfully achieving good mental health and healthy attachments above all else.",@blakebeaton8410,2023-10-08 20:49:13+00:00,0
P2UpenE_oWM,Ugw2__YW6vl7WK01xiZ4AaABAg,"We need to remember that examples should relate to real life; no more questions of the type ""if a man and a half digs a hole and a half etc."" I well remember at school, 70 years ago, thinking the man who left the plug out of the bath, but still wanted to know how long it took to fill was a fool. There are much better ways of teaching practical examples from life. Our main way of thinking and of communicating is via words and our descriptions of mathematical operations must be translatable into mathematical symbols. Thus expressions such as thee times less than  should not be used. Teaching numeracy related to real life is key.",@raymondrowe160,2023-10-08 20:25:39+00:00,0
